id,type,subject,nation,region,province,city,conservation_org,collection,inventory_id,author,measure_height,measure_length,measure_unit,materials,conservation_status,conservation_status_desc,description,notes,acquisition_type,acquisition_resp,acquisition_date,acquisition_place,property,path_image_verso,path_image_recto,begin_date,end_date
205308,disegno,"Veduta esterna di S. Maria ad Nives anticamente S. Maria Fuori della Porta, Faenza
 ",Italia,Emilia-Romagna,RA,Faenza,Biblioteca Comunale Manfrediana,Disegni e acquerelli di Romolo Liverani - Repertorio 9,219495 Album 7 - tav. 60,Liverani Romolo,21,28,cm.,carta/ penna/ acquarello,buono,"Macchiato e sfrangiato lungo il margine superiore a causa del nastro adesivo, ora rimosso.","La facciata di S. Maria Vecchia qui raffigurata fu costruita a metà del '600 dall'abate Marsilio De Amicis (il cui stemma è frequentemente scolpito sui capitelli, nell'interno) sul posto dell'abside, rovesciando l'orientamento della chiesa. Il sacro edificio risaliva al VII secolo ed era orientato con l'abside a est, come tutte le chiese fino all'epoca rinascimentale. Il campanile ottagonale, di forma più unica che rara per la nostra regione, può ascriversi al secolo XI. S. Pier Damiani aveva collocato la propria cella di monaco sotto quella campanaria. Semidistrutto da eventi bellici, è stato fedelmente ricostruito, ad eccezione dell'alto cuspide. Infatti quest'ultima non era più l'originale.
In questa tavola la vista si apre sullo spazio antistante la chiesa di S. Maria ad Nives di Faenza e, come sempre accade con Liverani, la veduta acquista un valore conoscitivo non certo marginale per uno scenografo. L'inesauribile vena di Romolo, infatti è stimolata tanto dal sogno romantico e dal verosimile teatrale quanto dal vero, poichè è il reale a fornire pretesto e soggetto al verosimile.","La prima carta dell'album originale, che conteneva il disegno, reca il seguente testo manoscritto autografo: ""Vol. 1. Raccolta di n. 270 vedute della Città di Faenza, Subborghi ed alcune Villeggiature appartenenti a detta Città. Queste vedute furono incominciate sin dal anno 1823 è [sic] in più volte seguite è lasciate, avendole fatte sempre in quel tempo che rimanevano d'agio ho di spasso. Sono, dette vedute, state poste a termine la mattina del 14 settembre 1842, giorno fatale per la memorabile piena delle acque condotte nel fiume, di modoche era la fiumana superiore alle archate da 3 Metri e per due ore il ponte stesso chiuso, poi non potendo più regere allo urto del acqua, sulle 10 e 3/4 della mattina cadde, rovinado [sic] la pilla dalla parte della città, poscia per consenso mancando lapoggio del Arco di Mezzo la Torre che sorregevasi sul altra pila tardò un quattro minuti e rovinò anch'essa ed ebbe morte e tomba in un punto stesso e la stessa mattina io acquerelando la penultima veduta di questa raccolta. Romolo Pittore negli anni 33 di mia vita."" Tale album, però, durante l'ultimo restauro, ha subito il distacco della coperta e della legatura, ed ora i disegni sono conservati sciolti in una scatola, indicata come album n. 7. L'iscrizione sul verso si riferisce al disegno successivo all'interno dell'album originario, mentre l'iscrizione relativa a questo disegno è: Veduta esterna di S. Maria ad Nives anticamente S. Maria Fuori della Porta in Faenza.",donazione,Arnaldo Minardi,1932,,Comune di Faenza,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_01/219495-album7-tav60-r.jpg,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_03/219495-album7-tav60-v.jpg,1823,1842
205313,disegno,"Piazzetta del Vescovado vista dal loggiato del Seminario, Faenza",Italia,Emilia-Romagna,RA,Faenza,Biblioteca Comunale Manfrediana,Disegni e acquerelli di Romolo Liverani - Repertorio 9,219496 Album 7 - tav. 61,Liverani Romolo,21,28,cm.,carta/ penna/ acquarello,buono,"Macchiato e sfrangiato lungo il margine superiore a causa del nastro adesivo, ora rimosso. Qualche sfrangiatura lungo il margine inferiore.","In vari disegni la piazzetta è raffigurata da ogni lato: insignificanti sono, come si può rilevare dai disegni, i cambiamenti subiti nel tempo. Sotto il voltone, è visibile il campanile e il tetto della chiesa dei Servi.
Il portico del seminario, a destra il campanile dei Servi, e al centro, più basso, l'edificio dell'antica Compagnia del Crocefisso, indi di S. Giuseppe, che nel 1817-1820 era stato trasformato in ufficio della Dogana dal capomastro Gaetano Petroncini. Davanti al vescovado esisteva una recinzione di fittoni. La piazzetta è completata, sul lato ovest, dalla sacrestia e dall'abside poligonale del Duomo. Quest'ultima presenta una forma insolita per un edificio rinascimentale del tipo brunelleschiano come il Duomo, iniziato da Giuliano da Maiano nel 1474. Era ipotizzata una originaria abside a pianta quadrata, sostituita molto più tardi con quella che ancora vediamo. Un mattone datato 1493, scoperto durante i recenti restauri, documenta tale datazione, molto alta, dell'abside stessa, anche se può ritenersi un pentimento rispetto all'abside quadra sempre entro il secolo 15.","La prima carta dell'album originale, che conteneva il disegno, reca il seguente testo manoscritto autografo: ""Vol. 1. Raccolta di n. 270 vedute della Città di Faenza, Subborghi ed alcune Villeggiature appartenenti a detta Città. Queste vedute furono incominciate sin dal anno 1823 è [sic] in più volte seguite è lasciate, avendole fatte sempre in quel tempo che rimanevano d'agio ho di spasso. Sono, dette vedute, state poste a termine la mattina del 14 settembre 1842, giorno fatale per la memorabile piena delle acque condotte nel fiume, di modoche era la fiumana superiore alle archate da 3 Metri e per due ore il ponte stesso chiuso, poi non potendo più regere allo urto del acqua, sulle 10 e 3/4 della mattina cadde, rovinado [sic] la pilla dalla parte della città, poscia per consenso mancando lapoggio del Arco di Mezzo la Torre che sorregevasi sul altra pila tardò un quattro minuti e rovinò anch'essa ed ebbe morte e tomba in un punto stesso e la stessa mattina io acquerelando la penultima veduta di questa raccolta. Romolo Pittore negli anni 33 di mia vita."" Tale album, però, durante l'ultimo restauro, ha subito il distacco della coperta e della legatura, ed ora i disegni sono conservati sciolti in una scatola, indicata come album n. 7. L'iscrizione sul verso si riferisce al disegno successivo all'interno dell'album originario, mentre l'iscrizione relativa a questo disegno è: Veduta della Piazza del Vescovado vista sotto al loggiato del Seminario in Faenza.",donazione,Arnaldo Minardi,1932,,Comune di Faenza,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_01/219496-album7-tav61-r.jpg,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_03/219496-album7-tav61-v.jpg,1823,1842
205315,disegno,"Veduta esterna di porta delle Chiavi del Borgo Durbecco, Faenza",Italia,Emilia-Romagna,RA,Faenza,Biblioteca Comunale Manfrediana,Disegni e acquerelli di Romolo Liverani - Repertorio 9,219497 Album 7 - tav. 62,Liverani Romolo,21,28,cm.,carta/ penna/ acquarello,buono,"Macchiato a sfrangiato lungo il margine superiore a causa del nastro adesivo, ora rimosso.","L'album al quale appartiene la presente tavola è ben noto per le preziose vedute di Faenza e territori limitrofi. Anche in questo caso l'iscrizione sul verso fornisce un valido aiuto all'identificazione del luogo, e aggiunge una notizia in più ai punti di riferimento per l'attività del Liverani. Tuttavia lo sguardo, attraverso tale attività, coglie una familiare panoramica di città, paesi, vallate e colline di Romagna e Marche, osservate col diaframma dell'uomo di teatro. Case e luoghi pittoreschi e suggestivi, anche se ricondotti alla dimensione più vera e schietta della vita, acquistano una funzione evocatrice di luoghi e situazioni perenni.","La prima carta dell'album originale, che conteneva il disegno, reca il seguente testo manoscritto autografo: ""Vol. 1. Raccolta di n. 270 vedute della Città di Faenza, Subborghi ed alcune Villeggiature appartenenti a detta Città. Queste vedute furono incominciate sin dal anno 1823 è [sic] in più volte seguite è lasciate, avendole fatte sempre in quel tempo che rimanevano d'agio ho di spasso. Sono, dette vedute, state poste a termine la mattina del 14 settembre 1842, giorno fatale per la memorabile piena delle acque condotte nel fiume, di modoche era la fiumana superiore alle archate da 3 Metri e per due ore il ponte stesso chiuso, poi non potendo più regere allo urto del acqua, sulle 10 e 3/4 della mattina cadde, rovinado [sic] la pilla dalla parte della città, poscia per consenso mancando lapoggio del Arco di Mezzo la Torre che sorregevasi sul altra pila tardò un quattro minuti e rovinò anch'essa ed ebbe morte e tomba in un punto stesso e la stessa mattina io acquerelando la penultima veduta di questa raccolta. Romolo Pittore negli anni 33 di mia vita."" Tale album, però, durante l'ultimo restauro, ha subito il distacco della coperta e della legatura, ed ora i disegni sono conservati sciolti in una scatola, indicata come album n. 7. L'iscrizione sul verso si riferisce al disegno successivo all'interno dell'album originario, mentre l'iscrizione relativa a questo disegno è: Veduta esterna di porta delle Chiavi del Borgo Durbecco di Faenza.",donazione,Arnaldo Minardi,1932,,Comune di Faenza,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_01/219497-album7-tav62-r.jpg,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_03/219497-album7-tav62-v.jpg,1823,1842
230323,disegno,Veduta retrostante della Rocca di Brisighella,Italia,Emilia-Romagna,RA,Faenza,Biblioteca Comunale Manfrediana,Disegni e acquerelli di Romolo Liverani - Repertorio 9,1234 Album 8 - tav. 2,Liverani Romolo,16,"20,5",cm.,carta/ penna/ acquarello,buono,,L'iscrizione relativa a questo disegno si trova sul verso della tavola precedente e lo definisce come didietro della Rocca di Brisighella.,"Il disegno in origine apparteneva ad un album; tale album, però, ha subito il distacco della coperta e della legatura, ed ora i disegni sono conservati sciolti in una scatola, indicata come album n. 8. Alcuni di essi presentano interventi di consolidamento attraverso la tecnica della velatura con carta giapponese. L'album è costituito da 168 fogli con disegni a penna acquarellati di formato pressoché simile, costante la lunghezza di cm 20,5, varia l'altezza tra cm 14 e 15,5. Comprende, oltre ad un gruppo di vedute: nn. 1-7 (Brisighella) e nn. 26-28 (Ravenna), numerosi studi di luoghi, usi e costumi, paesaggi e soggetti ameni suddivisi per continenti e copiati dalle tavole contenute nell'opera “Il costume antico e moderno o storia del governo, della milizia, della religione, delle arti, scienze ed usanze di tutti i popoli antichi e moderni provata coi monumenti dell'antichità e rappresentata cogli analoghi disegni del dottor Giulio Ferrario”, pubblicata a Firenze da Vincenzo Batelli a partire dal 1815. Le date presenti sui disegni si riferiscono all'utilizzo dei soggetti in un arco di tempo compreso tra il 1823 e il 1834. Tale album fu acquistato nel 1962, per interessamento di Giuseppe Liverani, direttore del Museo delle Ceramiche, presso la libreria Roma di Roma.",,,,,Comune di Faenza,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_09/tav2-1234-album8-r.jpg,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_09/tav2-1234-album8-v.jpg,1823,1834
205292,disegno,Veduta posteriore dell'Osservanza e dei Saleggi fuori Faenza,Italia,Emilia-Romagna,RA,Faenza,Biblioteca Comunale Manfrediana,Disegni e acquerelli di Romolo Liverani - Repertorio 9,219486 Album 7 - tav. 50,Liverani Romolo,22,29,cm.,carta/ penna/ acquarello,buono,"Macchiato e sfrangiato lungo il margine superiore a causa del nastro adesivo, ora rimosso.","L'album al quale appartiene la presente tavola è ben noto per le preziose vedute di Faenza e territori limitrofi. Anche in questo caso l'iscrizione sul verso fornisce un valido aiuto all'identificazione del luogo, e aggiunge una notizia in più ai punti di riferimento per l'attività del Liverani. Tuttavia lo sguardo, attraverso tale attività, coglie una familiare panoramica osservata col diaframma dell'uomo di teatro. Case e luoghi pittoreschi e suggestivi, anche se ricondotti alla dimensione più vera e schietta della vita, acquistano una funzione evocatrice di luoghi e situazioni perenni.","La prima carta dell'album originale, che conteneva il disegno, reca il seguente testo manoscritto autografo: ""Vol. 1. Raccolta di n. 270 vedute della Città di Faenza, Subborghi ed alcune Villeggiature appartenenti a detta Città. Queste vedute furono incominciate sin dal anno 1823 è [sic] in più volte seguite è lasciate, avendole fatte sempre in quel tempo che rimanevano d'agio ho di spasso. Sono, dette vedute, state poste a termine la mattina del 14 settembre 1842, giorno fatale per la memorabile piena delle acque condotte nel fiume, di modoche era la fiumana superiore alle archate da 3 Metri e per due ore il ponte stesso chiuso, poi non potendo più regere allo urto del acqua, sulle 10 e 3/4 della mattina cadde, rovinado [sic] la pilla dalla parte della città, poscia per consenso mancando lapoggio del Arco di Mezzo la Torre che sorregevasi sul altra pila tardò un quattro minuti e rovinò anch'essa ed ebbe morte e tomba in un punto stesso e la stessa mattina io acquerelando la penultima veduta di questa raccolta. Romolo Pittore negli anni 33 di mia vita."" Tale album, però, durante l'ultimo restauro, ha subito il distacco della coperta e della legatura, ed ora i disegni sono conservati sciolti in una scatola, indicata come album n. 7. L'iscrizione sul verso si riferisce al disegno successivo all'interno dell'album originario, mentre l'iscrizione relativa a questo disegno è: Veduta Posteriore del Osservanza, e dei Saleggi Fuori di Faenza.",donazione,Arnaldo Minardi,1932,,Comune di Faenza,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_01/219486-album7-tav50-r.jpg,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_03/219486-album7-tav50-v.jpg,1823,1842
205316,disegno,"Veduta del canale del mulino vecchio fuori le mura di S. Ippolito, Faenza",Italia,Emilia-Romagna,RA,Faenza,Biblioteca Comunale Manfrediana,Disegni e acquerelli di Romolo Liverani - Repertorio 9,219498 Album 7 - tav. 63,Liverani Romolo,21,"27,8",cm.,carta/ penna/ acquarello,buono,"Macchiato lungo il margine superiore a causa del nastro adesivo, ora rimosso. Qualche sfrangiatura lungo i margini.","E' uno dei temi che più hanno affascinato Liverani: gli archi misteriosi, sotto cui scorreva il canale di scarico, la parte retrostante del mulino, il ponticello, le erbe fradice di umidità, il senso di frescura nelle torride giornate estive in quell'anfratto oscuro e freddo, sono resi in chiave romantica con particolare maestria.
Sul canale scavato circa a metà del sec. XIII, in sostituzione di altro, che scorreva più all'interno nella città, il mulino di S. Ippolito era uno dei più antichi assieme a quelli del Portello, della Ganga, della Ravegnana, della Croce.","La prima carta dell'album originale, che conteneva il disegno, reca il seguente testo manoscritto autografo: ""Vol. 1. Raccolta di n. 270 vedute della Città di Faenza, Subborghi ed alcune Villeggiature appartenenti a detta Città. Queste vedute furono incominciate sin dal anno 1823 è [sic] in più volte seguite è lasciate, avendole fatte sempre in quel tempo che rimanevano d'agio ho di spasso. Sono, dette vedute, state poste a termine la mattina del 14 settembre 1842, giorno fatale per la memorabile piena delle acque condotte nel fiume, di modoche era la fiumana superiore alle archate da 3 Metri e per due ore il ponte stesso chiuso, poi non potendo più regere allo urto del acqua, sulle 10 e 3/4 della mattina cadde, rovinado [sic] la pilla dalla parte della città, poscia per consenso mancando lapoggio del Arco di Mezzo la Torre che sorregevasi sul altra pila tardò un quattro minuti e rovinò anch'essa ed ebbe morte e tomba in un punto stesso e la stessa mattina io acquerelando la penultima veduta di questa raccolta. Romolo Pittore negli anni 33 di mia vita."" Tale album, però, durante l'ultimo restauro, ha subito il distacco della coperta e della legatura, ed ora i disegni sono conservati sciolti in una scatola, indicata come album n. 7. L'iscrizione sul verso si riferisce al disegno successivo all'interno dell'album originario, mentre l'iscrizione relativa a questo disegno è: Veduta del canale del mulino vecchio fuori le mura di S. Ippolito, Faenza.",donazione,Arnaldo Minardi,1932,,Comune di Faenza,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_01/219498-album7-tav63-r.jpg,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_03/219498-album7-tav63-v.jpg,1823,1842
205355,disegno,"Piazzetta e torri del ponte sul Lamone, Faenza",Italia,Emilia-Romagna,RA,Faenza,Biblioteca Comunale Manfrediana,Disegni e acquerelli di Romolo Liverani - Repertorio 9,219508 Album 7 (grande) - tav. 73,Liverani Romolo,28,41,cm.,carta/ penna/ acquarello,discreto,Indebolimento in corrispondenza della piegatura centrale.,"Il ponte medievale a tre archi, che aveva sostituito in epoca imprecisata l'antico ponte romano sul fiume Lamone, era caratterizzato da due torri merlate: l'una posta sulla riva sinistra fungeva da porta della città, l'altra collocata sulla pila tra l'arco centrale e quello sulla sponda verso il Borgo d'Urbecco. Il complesso può farsi risalire ai secoli XIII e XIV e aveva subito vari restauri ed interventi. L'ultimo era stato quello del 1777 di G. Pistocchi che, oltre al selciato, aveva rifatto completamente i parapetti, delimitati alle testate, da larghe basi ovali. Negli anni immediatamente seguenti i tetti, che erano posti sopra i merli delle torri, furono rifatti al di sotto degli stessi. I numerosi disegni di Romolo Liverani, che l'ha ripreso da svariati punti di vista, ce ne hanno tramandato l'immagine fedele ed esauriente.","La prima carta dell'album originale, che conteneva il disegno, reca il seguente testo manoscritto autografo: ""Vol. 1. Raccolta di n. 270 vedute della Città di Faenza, Subborghi ed alcune Villeggiature appartenenti a detta Città. Queste vedute furono incominciate sin dal anno 1823 è [sic] in più volte seguite è lasciate, avendole fatte sempre in quel tempo che rimanevano d'agio ho di spasso. Sono, dette vedute, state poste a termine la mattina del 14 settembre 1842, giorno fatale per la memorabile piena delle acque condotte nel fiume, di modoche era la fiumana superiore alle archate da 3 Metri e per due ore il ponte stesso chiuso, poi non potendo più regere allo urto del acqua, sulle 10 e 3/4 della mattina cadde, rovinado [sic] la pilla dalla parte della città, poscia per consenso mancando lapoggio del Arco di Mezzo la Torre che sorregevasi sul altra pila tardò un quattro minuti e rovinò anch'essa ed ebbe morte e tomba in un punto stesso e la stessa mattina io acquerelando la penultima veduta di questa raccolta. Romolo Pittore negli anni 33 di mia vita."" Tale album, però, durante l'ultimo restauro, ha subito il distacco della coperta e della legatura, ed ora i disegni sono conservati sciolti in una scatola, indicata come album n. 7. ",donazione,Arnaldo Minardi,1932,,Comune di Faenza,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_01/219508-album7-tav73-r.jpg,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_03/219508-album7-tav73-v.jpg,1823,1842
205356,disegno,"Ingresso al Passeggio visto da Porta Imolese, Faenza. Mattina",Italia,Emilia-Romagna,RA,Faenza,Biblioteca Comunale Manfrediana,Disegni e acquerelli di Romolo Liverani - Repertorio 9,219509 Album 7 (grande) - tav. 74,Liverani Romolo,28,41,cm.,carta/ penna/ acquarello,buono,Indebolimento in corrispondenza della piegatura centrale.,"In primo piano si nota una specie di ponticello a cinque arcate, sormontato da uno spiovente di lastre di pietra. Non si tratta del ponte di passaggio alla porta, come potrebbe sembrare a prima vista, ma del ponticello che adduceva la conduttura dell'acqua al seicentesco Pubblico Fonte della Piazza. La conduttura superava (a pressione) le mura, internata nel pilastro inclinato addossato alle mura stesse.
L'album al quale appartiene la presente tavola è ben noto per le preziose vedute di Faenza e territori limitrofi. Tuttavia lo sguardo coglie la familiare panoramica col diaframma dell'uomo di teatro. Case e luoghi pittoreschi e suggestivi, anche se ricondotti alla dimensione più vera e schietta della vita, acquistano una funzione evocatrice di luoghi e situazioni perenni.","La prima carta dell'album originale, che conteneva il disegno, reca il seguente testo manoscritto autografo: ""Vol. 1. Raccolta di n. 270 vedute della Città di Faenza, Subborghi ed alcune Villeggiature appartenenti a detta Città. Queste vedute furono incominciate sin dal anno 1823 è [sic] in più volte seguite è lasciate, avendole fatte sempre in quel tempo che rimanevano d'agio ho di spasso. Sono, dette vedute, state poste a termine la mattina del 14 settembre 1842, giorno fatale per la memorabile piena delle acque condotte nel fiume, di modoche era la fiumana superiore alle archate da 3 Metri e per due ore il ponte stesso chiuso, poi non potendo più regere allo urto del acqua, sulle 10 e 3/4 della mattina cadde, rovinado [sic] la pilla dalla parte della città, poscia per consenso mancando lapoggio del Arco di Mezzo la Torre che sorregevasi sul altra pila tardò un quattro minuti e rovinò anch'essa ed ebbe morte e tomba in un punto stesso e la stessa mattina io acquerelando la penultima veduta di questa raccolta. Romolo Pittore negli anni 33 di mia vita."" Tale album, però, durante l'ultimo restauro, ha subito il distacco della coperta e della legatura, ed ora i disegni sono conservati sciolti in una scatola, indicata come album n. 7. ",donazione,Arnaldo Minardi,1932,,Comune di Faenza,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_01/219509-album7-tav74-r.jpg,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_03/219509-album7-tav74-v.jpg,1823,1842
205359,disegno,"Loggia e fontana pubblica dette dell'Ospedale o degli Infantini, Faenza",Italia,Emilia-Romagna,RA,Faenza,Biblioteca Comunale Manfrediana,Disegni e acquerelli di Romolo Liverani - Repertorio 9,219510 Album 7 (grande) - tav. 75,Liverani Romolo,28,41,cm.,carta/ penna/ acquarello,buono,Indebolimento in corrispondenza della piegatura centrale.,"""R. Liverani ha qui disegnato le ultime due arcate dell'antica loggia, detta della Beneficenza o della Congregazione di Carità [oggi degli Infantini], che fu costruita verso il 1430. Detta loggia faceva parte dell'Ospedale Casa di Dio, dove ebbero alloggio gli Esposti fino all'anno 1778 circa, all'epoca napoleonica l'edificio divenne sede della prima Congregazione di Carità ed è tuttora proprietà e sede delle Opere Pie Riunite. Nella veduta sono da notare la fontana pubblica addossata al pilastro d'angolo e la porta, con attigua finestra-vetrina della Farmacia dell'Ospedale. La fontana pubblica, una delle primissime quando fu portata l'acqua in Piazza dall'acquedotto dell'Anzoletta, fu trasferita sul finire del 1874 sul muro d'angolo dell'edificio con via Brefotrofio (oggi via Cavour), poi sul finire del secolo fu spostata un poco più in là, quasi di fronte alla soppressa Osteria Spadina, cioè all'osteria della casa degli Spadini, che è quella che si vede in angolo di fronte alla testata della loggia. Si noti che il pilastro d'angolo aveva un ringrosso esterno di rinforzo statico, al quale era addossata la colonna, a sua volta conglobata nel supporto della mostra settecentesca della fontana: un complesso un po' ingombrante che giustificò il trasferimento.[...]"" E. Golfieri","La prima carta dell'album originale, che conteneva il disegno, reca il seguente testo manoscritto autografo: ""Vol. 1. Raccolta di n. 270 vedute della Città di Faenza, Subborghi ed alcune Villeggiature appartenenti a detta Città. Queste vedute furono incominciate sin dal anno 1823 è [sic] in più volte seguite è lasciate, avendole fatte sempre in quel tempo che rimanevano d'agio ho di spasso. Sono, dette vedute, state poste a termine la mattina del 14 settembre 1842, giorno fatale per la memorabile piena delle acque condotte nel fiume, di modoche era la fiumana superiore alle archate da 3 Metri e per due ore il ponte stesso chiuso, poi non potendo più regere allo urto del acqua, sulle 10 e 3/4 della mattina cadde, rovinado [sic] la pilla dalla parte della città, poscia per consenso mancando lapoggio del Arco di Mezzo la Torre che sorregevasi sul altra pila tardò un quattro minuti e rovinò anch'essa ed ebbe morte e tomba in un punto stesso e la stessa mattina io acquerelando la penultima veduta di questa raccolta. Romolo Pittore negli anni 33 di mia vita."" Tale album, però, durante l'ultimo restauro, ha subito il distacco della coperta e della legatura, ed ora i disegni sono conservati sciolti in una scatola, indicata come album n. 7. ",donazione,Arnaldo Minardi,1932,,Comune di Faenza,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_01/219510-album7-tav75-r.jpg,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_03/219510-album7-tav75-v.jpg,1823,1842
205367,disegno,"Piazza maggiore vista dal palazzo della Pagnotta, Faenza",Italia,Emilia-Romagna,RA,Faenza,Biblioteca Comunale Manfrediana,Disegni e acquerelli di Romolo Liverani - Repertorio 9,219511 Album 7 (grande) - tav. 76,Liverani Romolo,28,41,cm.,carta/ penna/ acquarello,buono,Indebolimento in corrispondenza della piegatura centrale.,"Il singolare universo del Liverani scenografo è costruito con immagini di scena urbana, piazze in primo luogo, poi vie, vicoli, porte e mura; ma anche di scene extraurbane. Così la piazza spesso esalta la propria nobiltà nella tipologia del genere illustre di piazza teatrale.
I due loggiati sono raffigurati nella loro forma settecentesca: infatti vennero ricostruiti, quello davanti al palazzo Comunale nel 1859 dall'ing. Bosi, e quello del palazzo del Podestà nel 1873-75 dall'ing. Achille Ubaldini.
Quest'ultimo era stato costruito nel 1759 su disegno di G. Campidori ed era chiamato “del teatro”, in quanto il salone dell'antico palazzo del Podestà era stato trasformato a tale uso dell'Accademia dei Remoti. A sinistra l'ala sud di palazzo Laderchi, prospicente la piazza, ala costruita dal conte Lodovico tra il 1783 e il 1786 (per adibirla a circolo detto “Botteghino dei Nobili”) sul luogo di alcune botteghe e della chiesa di S. Biagio. La chiesa, anticamente S. Maria Guidonis, era posta esattamente all'angolo tra corso di porta Ravegnana e via degli Angioli (attuale via XX Settembre).
Attorno al Pubblico Fonte è ancora visibile la cancellata, che fu tolta nel 1897.","La prima carta dell'album originale, che conteneva il disegno, reca il seguente testo manoscritto autografo: ""Vol. 1. Raccolta di n. 270 vedute della Città di Faenza, Subborghi ed alcune Villeggiature appartenenti a detta Città. Queste vedute furono incominciate sin dal anno 1823 è [sic] in più volte seguite è lasciate, avendole fatte sempre in quel tempo che rimanevano d'agio ho di spasso. Sono, dette vedute, state poste a termine la mattina del 14 settembre 1842, giorno fatale per la memorabile piena delle acque condotte nel fiume, di modoche era la fiumana superiore alle archate da 3 Metri e per due ore il ponte stesso chiuso, poi non potendo più regere allo urto del acqua, sulle 10 e 3/4 della mattina cadde, rovinado [sic] la pilla dalla parte della città, poscia per consenso mancando lapoggio del Arco di Mezzo la Torre che sorregevasi sul altra pila tardò un quattro minuti e rovinò anch'essa ed ebbe morte e tomba in un punto stesso e la stessa mattina io acquerelando la penultima veduta di questa raccolta. Romolo Pittore negli anni 33 di mia vita."" Tale album, però, durante l'ultimo restauro, ha subito il distacco della coperta e della legatura, ed ora i disegni sono conservati sciolti in una scatola, indicata come album n. 7. ",donazione,Arnaldo Minardi,1932,,Comune di Faenza,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_01/219511-album7-tav76-r.jpg,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_03/219511-album7-tav76-v.jpg,1823,1842
205370,disegno,"Veduta dell'ingresso del Passeggio fuori di Porta Imolese, Faenza. Lume di Luna",Italia,Emilia-Romagna,RA,Faenza,Biblioteca Comunale Manfrediana,Disegni e acquerelli di Romolo Liverani - Repertorio 9,219512 Album 7 (grande) - tav. 77,Liverani Romolo,28,41,cm.,carta/ penna/ acquarello,buono,Indebolimento in corrispondenza della piegatura centrale.,,"La prima carta dell'album originale, che conteneva il disegno, reca il seguente testo manoscritto autografo: ""Vol. 1. Raccolta di n. 270 vedute della Città di Faenza, Subborghi ed alcune Villeggiature appartenenti a detta Città. Queste vedute furono incominciate sin dal anno 1823 è [sic] in più volte seguite è lasciate, avendole fatte sempre in quel tempo che rimanevano d'agio ho di spasso. Sono, dette vedute, state poste a termine la mattina del 14 settembre 1842, giorno fatale per la memorabile piena delle acque condotte nel fiume, di modoche era la fiumana superiore alle archate da 3 Metri e per due ore il ponte stesso chiuso, poi non potendo più regere allo urto del acqua, sulle 10 e 3/4 della mattina cadde, rovinado [sic] la pilla dalla parte della città, poscia per consenso mancando lapoggio del Arco di Mezzo la Torre che sorregevasi sul altra pila tardò un quattro minuti e rovinò anch'essa ed ebbe morte e tomba in un punto stesso e la stessa mattina io acquerelando la penultima veduta di questa raccolta. Romolo Pittore negli anni 33 di mia vita."" Tale album, però, durante l'ultimo restauro, ha subito il distacco della coperta e della legatura, ed ora i disegni sono conservati sciolti in una scatola, indicata come album n. 7. ",donazione,Arnaldo Minardi,1932,,Comune di Faenza,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_01/219512-album7-tav77-r.jpg,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_03/219512-album7-tav77-v.jpg,1823,1842
